# 20240201T1155
# SOURCE PREFIX PATHS
# IGSR:HGSVC2: 'ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC2'
# IGSR:HGSVC3: 'ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3'
# AWS:HPRC: 's3-us-west-2.amazonaws.com/human-pangenomics/index.html?prefix='
SIN	hgsvc_sample_number	phase	sample	family	member	population	supergroup	sex	is_child	verkko_assembly_batch	datatype	remote_collection	accession	join_key	filename	cov_xfold_grt_0bp_at_3Gbp	length_N50_grt_0bp	length_auN_grt_0bp	total_length_grt_0bp	total_num_grt_0bp	subfolder	remote_path	igsr_folder_exists	igsr_file_exists	cov_xfold_grt_100kbp_at_3Gbp	length_N50_grt_100kbp	length_auN_grt_100kbp	total_num_grt_100kbp	total_num_grt_1Mbp
SIN:00732	5	Yr1	HG00732	PR05	mother	PUR	AMR	female	False	3	hifi	unknown	unknown	d3b5c06a48ed4c2d794ba562fe201e8e	HG00732_20190925_EEE_m54329U_190604_224858.Q20.fastq.gz	7.8	10145	10157	23417865203	2312093	20190925_PUR_PacBio_HiFi	IGSR:HGSVC2:/working/20190925_PUR_PacBio_HiFi	yes	yes	0.0	0	0	0	0
SIN:00732	5	Yr1	HG00732	PR05	mother	PUR	AMR	female	False	3	hifi	unknown	unknown	d3b5c06a48ed4c2d794ba562fe201e8e	HG00732_20190925_EEE_m54329U_190610_071123.Q20.fastq.gz	3.8	10158	10168	11336950234	1118036	20190925_PUR_PacBio_HiFi	IGSR:HGSVC2:/working/20190925_PUR_PacBio_HiFi	yes	yes	0.0	0	0	0	0
SIN:00732	5	Yr1	HG00732	PR05	mother	PUR	AMR	female	False	3	hifi	unknown	unknown	d3b5c06a48ed4c2d794ba562fe201e8e	HG00732_20190925_EEE_m54329U_190611_132246.Q20.fastq.gz	3.0	10153	10164	9083662424	896218	20190925_PUR_PacBio_HiFi	IGSR:HGSVC2:/working/20190925_PUR_PacBio_HiFi	yes	yes	0.0	0	0	0	0
SIN:00732	5	Yr1	HG00732	PR05	mother	PUR	AMR	female	False	3	hifi	unknown	unknown	d3b5c06a48ed4c2d794ba562fe201e8e	HG00732_20190925_EEE_m54329U_190612_193411.Q20.fastq.gz	2.3	10150	10161	7007704227	691584	20190925_PUR_PacBio_HiFi	IGSR:HGSVC2:/working/20190925_PUR_PacBio_HiFi	yes	yes	0.0	0	0	0	0
SIN:00732	5	Yr1	HG00732	PR05	mother	PUR	AMR	female	False	3	hifi	unknown	unknown	d3b5c06a48ed4c2d794ba562fe201e8e	HG00732_20190925_EEE_m54329U_190705_000551.Q20.fastq.gz	3.8	12197	12228	11431803870	938937	20190925_PUR_PacBio_HiFi	IGSR:HGSVC2:/working/20190925_PUR_PacBio_HiFi	yes	yes	0.0	0	0	0	0
SIN:00732	5	Yr1	HG00732	PR05	mother	PUR	AMR	female	False	3	hifi	unknown	unknown	d3b5c06a48ed4c2d794ba562fe201e8e	HG00732_20200722_EEE_m54329U_200528_200534.ccs.fastq.gz	9.1	22875	23535	27398751242	1195369	20200722_PUR_PacBio_HG00732_HiFi	IGSR:HGSVC2:/working/20200722_PUR_PacBio_HG00732_HiFi	yes	no	0.0	0	0	0	0
SIN:00732	5	Yr1	HG00732	PR05	mother	PUR	AMR	female	False	3	hifi	unknown	unknown	d3b5c06a48ed4c2d794ba562fe201e8e	HG00732_20200722_EEE_m64076_200601_234627.ccs.fastq.gz	8.9	22646	23270	26672257665	1175891	20200722_PUR_PacBio_HG00732_HiFi	IGSR:HGSVC2:/working/20200722_PUR_PacBio_HG00732_HiFi	yes	no	0.0	0	0	0	0
SIN:00732	5	Yr1	HG00732	PR05	mother	PUR	AMR	female	False	3	hifi	unknown	unknown	d3b5c06a48ed4c2d794ba562fe201e8e	HG00732_20200722_EEE_m64076_200603_055852.ccs.fastq.gz	7.4	23124	23790	22123656631	955105	20200722_PUR_PacBio_HG00732_HiFi	IGSR:HGSVC2:/working/20200722_PUR_PacBio_HG00732_HiFi	yes	no	0.0	0	0	0	0
SIN:00732	5	Yr1	HG00732	PR05	mother	PUR	AMR	female	False	3	hifi	unknown	unknown	d3b5c06a48ed4c2d794ba562fe201e8e	m84046_231113_224421_s1.hifi_reads.bc2033.fastq.gz	17.1	19733	20698	51345093839	2632943	20231126_UW_HiFi/HG00732	IGSR:HGSVC3:/working/20231126_UW_HiFi/HG00732	yes	no	0.0	0	0	0	0
SIN:00732	5	Yr1	HG00732	PR05	mother	PUR	AMR	female	False	3	hifi	unknown	unknown	d3b5c06a48ed4c2d794ba562fe201e8e	m84046_231117_203108_s3.hifi_reads.bc2033.fastq.gz	30.8	20107	21105	92338549552	4655294	20231126_UW_HiFi/HG00732	IGSR:HGSVC3:/working/20231126_UW_HiFi/HG00732	yes	no	0.0	0	0	0	0
SIN:00732	5	Yr1	HG00732	PR05	mother	PUR	AMR	female	False	3	ont	unknown	unknown	bba19904b863fae1894ff91d6532371e	20221213_HG00732_UL_eee-prom1-2B-PAG65793_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	8.8	150033	174994	26385256578	306877	20230501_HGSVC_UL_ONT-UW/HG00732	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG00732	yes	yes	6.2	195438	223442	99694	8
SIN:00732	5	Yr1	HG00732	PR05	mother	PUR	AMR	female	False	3	ont	unknown	unknown	bba19904b863fae1894ff91d6532371e	20221214_HG00732_UL_eee-prom1-2B-PAG65793_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	8.3	120756	142387	24845783477	381174	20230501_HGSVC_UL_ONT-UW/HG00732	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG00732	yes	yes	4.9	175206	199653	86618	4
SIN:00732	5	Yr1	HG00732	PR05	mother	PUR	AMR	female	False	3	ont	unknown	unknown	bba19904b863fae1894ff91d6532371e	20221214_HG00732_UL_eee-prom1-2E-PAG68402_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	8.7	134103	157893	26110802079	393356	20230501_HGSVC_UL_ONT-UW/HG00732	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG00732	yes	yes	5.6	186852	213771	93349	1
SIN:00732	5	Yr1	HG00732	PR05	mother	PUR	AMR	female	False	3	ont	unknown	unknown	bba19904b863fae1894ff91d6532371e	20221220_HG00732_UL_eee-prom1-2C-PAG67955_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	15.1	143492	161030	45371676624	534427	20230501_HGSVC_UL_ONT-UW/HG00732	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG00732	yes	yes	10.5	184369	205008	177787	4
SIN:00732	5	Yr1	HG00732	PR05	mother	PUR	AMR	female	False	3	ont	unknown	unknown	bba19904b863fae1894ff91d6532371e	20221228_HG00732_UL_eee-prom1-2A-PAG65779_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	4.6	124801	145753	13750079878	260936	20230501_HGSVC_UL_ONT-UW/HG00732	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG00732	yes	yes	2.7	188959	210139	45473	0
SIN:00733	6	Yr1	HG00733	PR05	daughter	PUR	AMR	female	True	1	hifi	unknown	unknown	77352962309f3ce7f6c37ff71513b176	HG00733_20190925_EEE_m54329U_190607_185248.Q20.fastq.gz	4.1	10697	10719	12442674191	1165188	20190925_PUR_PacBio_HiFi	IGSR:HGSVC2:/working/20190925_PUR_PacBio_HiFi	yes	yes	0.0	0	0	0	0
SIN:00733	6	Yr1	HG00733	PR05	daughter	PUR	AMR	female	True	1	hifi	unknown	unknown	77352962309f3ce7f6c37ff71513b176	HG00733_20190925_EEE_m54329U_190615_010947.Q20.fastq.gz	3.9	13129	13191	11762148999	897059	20190925_PUR_PacBio_HiFi	IGSR:HGSVC2:/working/20190925_PUR_PacBio_HiFi	yes	yes	0.0	0	0	0	0
SIN:00733	6	Yr1	HG00733	PR05	daughter	PUR	AMR	female	True	1	hifi	unknown	unknown	77352962309f3ce7f6c37ff71513b176	HG00733_20190925_EEE_m54329U_190617_231905.Q20.fastq.gz	3.7	13166	13225	11221698288	853596	20190925_PUR_PacBio_HiFi	IGSR:HGSVC2:/working/20190925_PUR_PacBio_HiFi	yes	yes	0.0	0	0	0	0
SIN:00733	6	Yr1	HG00733	PR05	daughter	PUR	AMR	female	True	1	hifi	unknown	unknown	77352962309f3ce7f6c37ff71513b176	HG00733_20190925_EEE_m54329U_190619_052546.Q20.fastq.gz	3.0	13136	13197	8977930886	684358	20190925_PUR_PacBio_HiFi	IGSR:HGSVC2:/working/20190925_PUR_PacBio_HiFi	yes	yes	0.0	0	0	0	0
SIN:00733	6	Yr1	HG00733	PR05	daughter	PUR	AMR	female	True	1	hifi	unknown	unknown	77352962309f3ce7f6c37ff71513b176	HG00733_20190925_EEE_m54329U_190629_180018.Q20.fastq.gz	5.1	13168	13227	15348796405	1167599	20190925_PUR_PacBio_HiFi	IGSR:HGSVC2:/working/20190925_PUR_PacBio_HiFi	yes	yes	0.0	0	0	0	0
SIN:00733	6	Yr1	HG00733	PR05	daughter	PUR	AMR	female	True	1	hifi	unknown	unknown	77352962309f3ce7f6c37ff71513b176	HG00733_20190925_EEE_m54329U_190701_222759.Q20.fastq.gz	5.5	13145	13206	16588746431	1263676	20190925_PUR_PacBio_HiFi	IGSR:HGSVC2:/working/20190925_PUR_PacBio_HiFi	yes	yes	0.0	0	0	0	0
SIN:00733	6	Yr1	HG00733	PR05	daughter	PUR	AMR	female	True	1	hifi	unknown	unknown	77352962309f3ce7f6c37ff71513b176	HG00733_20190925_EEE_m54329U_190827_173812.Q20.fastq.gz	9.2	16861	17063	27460032904	1627773	20190925_PUR_PacBio_HiFi	IGSR:HGSVC2:/working/20190925_PUR_PacBio_HiFi	yes	yes	0.0	0	0	0	0
SIN:00733	6	Yr1	HG00733	PR05	daughter	PUR	AMR	female	True	1	hifi	unknown	unknown	77352962309f3ce7f6c37ff71513b176	m64076_211214_012715.hifi_reads.fastq.gz	13.1	20627	21437	39252655500	1943753	20230512_HGSVC_EEE_HIFI/HG00733	IGSR:HGSVC3:/working/20230512_HGSVC_EEE_HIFI/HG00733	yes	no	0.0	0	0	0	0
SIN:00733	6	Yr1	HG00733	PR05	daughter	PUR	AMR	female	True	1	hifi	unknown	unknown	77352962309f3ce7f6c37ff71513b176	m64076_211215_225159.hifi_reads.fastq.gz	13.3	20403	21229	39999489758	1998994	20230512_HGSVC_EEE_HIFI/HG00733	IGSR:HGSVC3:/working/20230512_HGSVC_EEE_HIFI/HG00733	yes	no	0.0	0	0	0	0
SIN:00733	6	Yr1	HG00733	PR05	daughter	PUR	AMR	female	True	1	hifi	unknown	unknown	77352962309f3ce7f6c37ff71513b176	m64076_211217_081943.hifi_reads.fastq.gz	14.3	20613	21428	42997158393	2129673	20230512_HGSVC_EEE_HIFI/HG00733	IGSR:HGSVC3:/working/20230512_HGSVC_EEE_HIFI/HG00733	yes	no	0.0	0	0	0	0
SIN:00733	6	Yr1	HG00733	PR05	daughter	PUR	AMR	female	True	1	hifi	unknown	unknown	77352962309f3ce7f6c37ff71513b176	m64076_211218_173901.hifi_reads.fastq.gz	13.8	20599	21411	41456239442	2055044	20230512_HGSVC_EEE_HIFI/HG00733	IGSR:HGSVC3:/working/20230512_HGSVC_EEE_HIFI/HG00733	yes	no	0.0	0	0	0	0
SIN:00733	6	Yr1	HG00733	PR05	daughter	PUR	AMR	female	True	1	hifi	unknown	unknown	77352962309f3ce7f6c37ff71513b176	m64076_211221_015212.hifi_reads.fastq.gz	13.7	20489	21316	41058895922	2044212	20230512_HGSVC_EEE_HIFI/HG00733	IGSR:HGSVC3:/working/20230512_HGSVC_EEE_HIFI/HG00733	yes	no	0.0	0	0	0	0
SIN:00733	6	Yr1	HG00733	PR05	daughter	PUR	AMR	female	True	1	ont	unknown	unknown	9148771d00859f03019a1d16eaccc5f8	20220223_220216_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	26.3	138292	165099	78827809245	1274569	20211013_ONT_Rebasecalled/HG00733	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/HG00733	yes	yes	16.9	196095	226030	271779	2
SIN:00733	6	Yr1	HG00733	PR05	daughter	PUR	AMR	female	True	1	ont	unknown	unknown	9148771d00859f03019a1d16eaccc5f8	20220228_220223_21-lee-006_PC24B149_1F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	5.0	136922	164467	15053942567	268587	20211013_ONT_Rebasecalled/HG00733	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/HG00733	yes	yes	3.2	196228	226412	51622	0
SIN:00733	6	Yr1	HG00733	PR05	daughter	PUR	AMR	female	True	1	ont	unknown	unknown	9148771d00859f03019a1d16eaccc5f8	20220304_220224_21-lee-006_PC24B149_3D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	19.7	139840	169971	59105032133	948933	20211013_ONT_Rebasecalled/HG00733	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/HG00733	yes	yes	12.7	201196	233838	199878	7
SIN:00733	6	Yr1	HG00733	PR05	daughter	PUR	AMR	female	True	1	ont	unknown	unknown	9148771d00859f03019a1d16eaccc5f8	HG00733_20210727_UL_eee-prom1-1E-PAH36624_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	7.6	143660	179561	22773100416	724162	20230501_HGSVC_UL_ONT-UW/HG00733	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG00733	yes	yes	4.9	204234	250097	76244	85
SIN:00733	6	Yr1	HG00733	PR05	daughter	PUR	AMR	female	True	1	ont	unknown	unknown	9148771d00859f03019a1d16eaccc5f8	HG00733_20210728_UL_eee-prom1-1E-PAH36624_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	4.9	138458	170570	14836153025	495668	20230501_HGSVC_UL_ONT-UW/HG00733	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG00733	yes	yes	3.1	202234	241887	48847	32
SIN:00733	6	Yr1	HG00733	PR05	daughter	PUR	AMR	female	True	1	ont	unknown	unknown	9148771d00859f03019a1d16eaccc5f8	HG00733_20210729_UL_eee-prom1-1E-PAH36624-2_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	0.0	119102	135633	36623682	1508	20230501_HGSVC_UL_ONT-UW/HG00733	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG00733	yes	yes	0.0	188518	203440	112	0
SIN:00733	6	Yr1	HG00733	PR05	daughter	PUR	AMR	female	True	1	ont	unknown	unknown	9148771d00859f03019a1d16eaccc5f8	HG00733_20210729_UL_eee-prom1-1E-PAH36624_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1.6	116563	155740	4665998058	208931	20230501_HGSVC_UL_ONT-UW/HG00733	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG00733	yes	yes	0.9	196517	245273	13708	23
SIN:00733	6	Yr1	HG00733	PR05	daughter	PUR	AMR	female	True	1	ont	unknown	unknown	9148771d00859f03019a1d16eaccc5f8	HG00733_20220215_UL_eee-prom1-1D-PAJ02977_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	14.1	142508	170099	42437362081	697101	20230501_HGSVC_UL_ONT-UW/HG00733	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG00733	yes	yes	9.3	198681	229162	148710	8
SIN:00733	6	Yr1	HG00733	PR05	daughter	PUR	AMR	female	True	1	ont	unknown	unknown	9148771d00859f03019a1d16eaccc5f8	HG00733_20220215_UL_eee-prom1-1F-PAJ09070_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	11.1	108036	150209	33402150084	1123675	20230501_HGSVC_UL_ONT-UW/HG00733	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG00733	yes	yes	5.9	202214	244093	91958	27
SIN:00733	6	Yr1	HG00733	PR05	daughter	PUR	AMR	female	True	1	ont	unknown	unknown	9148771d00859f03019a1d16eaccc5f8	HG00733_20220215_UL_eee-prom1-2E-PAJ10244_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	0.0	3651	3192	15431	7	20230501_HGSVC_UL_ONT-UW/HG00733	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG00733	yes	yes	0.0	0	0	0	0
SIN:00733	6	Yr1	HG00733	PR05	daughter	PUR	AMR	female	True	1	ont	unknown	unknown	9148771d00859f03019a1d16eaccc5f8	HG00733_20220215_UL_eee-prom1-2G-PAJ10244_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	0.0	8860	7997	9886	3	20230501_HGSVC_UL_ONT-UW/HG00733	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG00733	yes	yes	0.0	0	0	0	0
SIN:00512	7	Yr1	HG00512	SH032	father	CHS	EAS	male	False	3	hifi	20191031_CHS_PacBio_HG00512_HiFi	PRJEB58376	d2ee3a5cb63c6567e8ecbd9870b4815f	HG00512_PacBio_Sequel2_CCS__EDEVI_20190920_S64018_PL100139347-1_A01.ccs.fastq.gz	5.5	15454	15601	16538037590	1070258	20191031_CHS_PacBio_HG00512_HiFi	IGSR:HGSVC2:/working/20191031_CHS_PacBio_HG00512_HiFi	yes	yes	0.0	0	0	0	0
SIN:00512	7	Yr1	HG00512	SH032	father	CHS	EAS	male	False	3	hifi	20191031_CHS_PacBio_HG00512_HiFi	PRJEB58376	d2ee3a5cb63c6567e8ecbd9870b4815f	HG00512_PacBio_Sequel2_CCS__EDEVI_20190920_S64018_PL100139347-1_C01.ccs.fastq.gz	3.7	15398	15543	11021503267	715883	20191031_CHS_PacBio_HG00512_HiFi	IGSR:HGSVC2:/working/20191031_CHS_PacBio_HG00512_HiFi	yes	yes	0.0	0	0	0	0
SIN:00512	7	Yr1	HG00512	SH032	father	CHS	EAS	male	False	3	hifi	20191031_CHS_PacBio_HG00512_HiFi	PRJEB58376	d2ee3a5cb63c6567e8ecbd9870b4815f	HG00512_PacBio_Sequel2_CCS__EDEVI_20191004_S64018_PL100139347-2_A01.ccs.fastq.gz	5.7	16341	16529	17118109748	1051482	20191031_CHS_PacBio_HG00512_HiFi	IGSR:HGSVC2:/working/20191031_CHS_PacBio_HG00512_HiFi	yes	yes	0.0	0	0	0	0
SIN:00512	7	Yr1	HG00512	SH032	father	CHS	EAS	male	False	3	hifi	20191031_CHS_PacBio_HG00512_HiFi	PRJEB58376	d2ee3a5cb63c6567e8ecbd9870b4815f	HG00512_PacBio_Sequel2_CCS__EDEVI_20191004_S64018_PL100139347-2_B01.ccs.fastq.gz	5.4	16392	16581	16192547021	991407	20191031_CHS_PacBio_HG00512_HiFi	IGSR:HGSVC2:/working/20191031_CHS_PacBio_HG00512_HiFi	yes	yes	0.0	0	0	0	0
SIN:00512	7	Yr1	HG00512	SH032	father	CHS	EAS	male	False	3	hifi	20191031_CHS_PacBio_HG00512_HiFi	PRJEB58376	d2ee3a5cb63c6567e8ecbd9870b4815f	HG00512_PacBio_Sequel2_CCS__EDEVI_20191007_S64049_PL100139347-2_A01.ccs.fastq.gz	5.4	16320	16508	16215814691	997431	20191031_CHS_PacBio_HG00512_HiFi	IGSR:HGSVC2:/working/20191031_CHS_PacBio_HG00512_HiFi	yes	yes	0.0	0	0	0	0
SIN:00512	7	Yr1	HG00512	SH032	father	CHS	EAS	male	False	3	hifi	20191031_CHS_PacBio_HG00512_HiFi	PRJEB58376	d2ee3a5cb63c6567e8ecbd9870b4815f	HG00512_PacBio_Sequel2_CCS__EDEVI_20191007_S64049_PL100139347-2_B01.ccs.fastq.gz	5.1	13054	13116	15414071445	1184331	20191031_CHS_PacBio_HG00512_HiFi	IGSR:HGSVC2:/working/20191031_CHS_PacBio_HG00512_HiFi	yes	yes	0.0	0	0	0	0
SIN:00512	7	Yr1	HG00512	SH032	father	CHS	EAS	male	False	3	ont	20211013_ONT_Rebasecalled	PRJEB58376	c91231d099716729ed0ff619838cde88	20220425_220420_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	23.4	140803	164128	70162313584	1188329	20211013_ONT_Rebasecalled/HG00512	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/HG00512	yes	yes	15.4	193661	220558	250216	3
SIN:00512	7	Yr1	HG00512	SH032	father	CHS	EAS	male	False	3	ont	20211013_ONT_Rebasecalled	PRJEB58376	c91231d099716729ed0ff619838cde88	20220503_220427_21-lee-006_PC24B149_3E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	8.3	128700	151574	24953438454	471788	20211013_ONT_Rebasecalled/HG00512	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/HG00512	yes	yes	5.1	185980	211581	86182	0
SIN:00512	7	Yr1	HG00512	SH032	father	CHS	EAS	male	False	3	ont	20211013_ONT_Rebasecalled	PRJEB58376	c91231d099716729ed0ff619838cde88	20220503_220429_21-lee-006_PC24B149_1D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	8.3	128433	151341	24785985737	461603	20211013_ONT_Rebasecalled/HG00512	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/HG00512	yes	yes	5.1	185604	211639	85379	0
SIN:00512	7	Yr1	HG00512	SH032	father	CHS	EAS	male	False	3	ont	20211013_ONT_Rebasecalled	PRJEB58376	c91231d099716729ed0ff619838cde88	20230626_230620_23-lee-007_PCA100115_3F-run15_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	21.2	91831	98864	63460941510	1390256	20211013_ONT_Rebasecalled/HG00512	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/HG00512	yes	no	9.5	140693	150275	200884	0
SIN:00513	8	Yr1	HG00513	SH032	mother	CHS	EAS	female	False	3	hifi	unknown	unknown	385f0bca7350cbfc1f85e48c09e7e54f	HG00513_PacBio_Sequel2_CCS__EDEVI_20190920_S64018_PL100139348-1_B01.ccs.fastq.gz	5.7	17346	17563	17001432679	983007	20191031_CHS_PacBio_HG00513_HiFi	IGSR:HGSVC2:/working/20191031_CHS_PacBio_HG00513_HiFi	yes	yes	0.0	0	0	0	0
SIN:00513	8	Yr1	HG00513	SH032	mother	CHS	EAS	female	False	3	hifi	unknown	unknown	385f0bca7350cbfc1f85e48c09e7e54f	HG00513_PacBio_Sequel2_CCS__EDEVI_20190920_S64018_PL100139348-1_D01.ccs.fastq.gz	6.7	17365	17576	20083600944	1160409	20191031_CHS_PacBio_HG00513_HiFi	IGSR:HGSVC2:/working/20191031_CHS_PacBio_HG00513_HiFi	yes	yes	0.0	0	0	0	0
SIN:00513	8	Yr1	HG00513	SH032	mother	CHS	EAS	female	False	3	hifi	unknown	unknown	385f0bca7350cbfc1f85e48c09e7e54f	HG00513_PacBio_Sequel2_CCS__EDEVI_20191004_S64018_PL100139348-1_C01.ccs.fastq.gz	8.6	14310	14949	25869518477	1769145	20191031_CHS_PacBio_HG00513_HiFi	IGSR:HGSVC2:/working/20191031_CHS_PacBio_HG00513_HiFi	yes	yes	0.0	0	0	0	0
SIN:00513	8	Yr1	HG00513	SH032	mother	CHS	EAS	female	False	3	hifi	unknown	unknown	385f0bca7350cbfc1f85e48c09e7e54f	HG00513_PacBio_Sequel2_CCS__EDEVI_20191004_S64018_PL100139348-1_D01.ccs.fastq.gz	6.6	14523	15193	19721393349	1328699	20191031_CHS_PacBio_HG00513_HiFi	IGSR:HGSVC2:/working/20191031_CHS_PacBio_HG00513_HiFi	yes	yes	0.0	0	0	0	0
SIN:00513	8	Yr1	HG00513	SH032	mother	CHS	EAS	female	False	3	hifi	unknown	unknown	385f0bca7350cbfc1f85e48c09e7e54f	HG00513_PacBio_Sequel2_CCS__EDEVI_20191007_S64049_PL100139348-2_C01.ccs.fastq.gz	7.2	11734	11732	21624717010	1853026	20191031_CHS_PacBio_HG00513_HiFi	IGSR:HGSVC2:/working/20191031_CHS_PacBio_HG00513_HiFi	yes	yes	0.0	0	0	0	0
SIN:00513	8	Yr1	HG00513	SH032	mother	CHS	EAS	female	False	3	hifi	unknown	unknown	385f0bca7350cbfc1f85e48c09e7e54f	HG00513_PacBio_Sequel2_CCS__EDEVI_20191007_S64049_PL100139348-2_D01.ccs.fastq.gz	7.5	14636	14715	22507165876	1542578	20191031_CHS_PacBio_HG00513_HiFi	IGSR:HGSVC2:/working/20191031_CHS_PacBio_HG00513_HiFi	yes	yes	0.0	0	0	0	0
SIN:00513	8	Yr1	HG00513	SH032	mother	CHS	EAS	female	False	3	ont	unknown	unknown	c38a578bf7e98ea7ac89ee12f337370c	20230509_HG00513_UL_eee-prom1-3A-PAO38747_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	15.0	166027	190293	44950285155	509791	20230706_HGSVC_EEE_UL_ONT/HG00513	IGSR:HGSVC3:/working/20230706_HGSVC_EEE_UL_ONT/HG00513	yes	yes	11.0	210583	237591	168331	1
SIN:00513	8	Yr1	HG00513	SH032	mother	CHS	EAS	female	False	3	ont	unknown	unknown	c38a578bf7e98ea7ac89ee12f337370c	20230516_HG00513_UL_eee-prom1-3D-PAO38725_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	14.7	142345	166110	44243512925	572739	20230706_HGSVC_EEE_UL_ONT/HG00513	IGSR:HGSVC3:/working/20230706_HGSVC_EEE_UL_ONT/HG00513	yes	yes	9.9	192112	218422	162025	1
SIN:00513	8	Yr1	HG00513	SH032	mother	CHS	EAS	female	False	3	ont	unknown	unknown	c38a578bf7e98ea7ac89ee12f337370c	20230516_HG00513_UL_eee-prom1-3E-PAO38753_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	8.2	137541	161602	24512956732	353900	20230706_HGSVC_EEE_UL_ONT/HG00513	IGSR:HGSVC3:/working/20230706_HGSVC_EEE_UL_ONT/HG00513	yes	yes	5.3	190596	217037	87743	1
SIN:00513	8	Yr1	HG00513	SH032	mother	CHS	EAS	female	False	3	ont	unknown	unknown	c38a578bf7e98ea7ac89ee12f337370c	20230516_HG00513_UL_eee-prom1-3F-PAO51858_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	9.6	144886	167768	28811503391	362674	20230706_HGSVC_EEE_UL_ONT/HG00513	IGSR:HGSVC3:/working/20230706_HGSVC_EEE_UL_ONT/HG00513	yes	yes	6.5	192893	218449	106706	0
SIN:00513	8	Yr1	HG00513	SH032	mother	CHS	EAS	female	False	3	ont	unknown	unknown	c38a578bf7e98ea7ac89ee12f337370c	20230517_HG00513_UL_eee-prom1-2E-PAO38753_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	6.1	145328	166172	18289561486	225336	20230706_HGSVC_EEE_UL_ONT/HG00513	IGSR:HGSVC3:/working/20230706_HGSVC_EEE_UL_ONT/HG00513	yes	yes	4.2	190456	213646	69469	1
SIN:00513	8	Yr1	HG00513	SH032	mother	CHS	EAS	female	False	3	ont	unknown	unknown	c38a578bf7e98ea7ac89ee12f337370c	20230517_HG00513_UL_eee-prom1-3E-PAO38753_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	0.2	130362	146858	711238648	11800	20230706_HGSVC_EEE_UL_ONT/HG00513	IGSR:HGSVC3:/working/20230706_HGSVC_EEE_UL_ONT/HG00513	yes	yes	0.2	177891	196508	2651	0
SIN:00513	8	Yr1	HG00513	SH032	mother	CHS	EAS	female	False	3	ont	unknown	unknown	c38a578bf7e98ea7ac89ee12f337370c	20230517_HG00513_UL_eee-prom1-3F-PAO51858_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	6.9	147499	168980	20782511337	256626	20230706_HGSVC_EEE_UL_ONT/HG00513	IGSR:HGSVC3:/working/20230706_HGSVC_EEE_UL_ONT/HG00513	yes	yes	4.8	193230	217291	78390	2
