# AUTOGEN TABLE - DO NOT EDIT
# 20230822T1551
# Samples in batch: 39
sample	read_type	source	statistic	value	rel_path	batch_number
HG03248	hifi	JAX_HiFi_HG03248_m64119_210618_180607.fastq.gz	total_num_grt_0bp	1387072.0	20220831_JAX_HiFi/HG03248/m64119_210618_180607/JAX_HiFi_HG03248_m64119_210618_180607.fastq.gz	1
HG03248	hifi	JAX_HiFi_HG03248_m64119_210618_180607.fastq.gz	total_num_grt_15kbp	838095.0	20220831_JAX_HiFi/HG03248/m64119_210618_180607/JAX_HiFi_HG03248_m64119_210618_180607.fastq.gz	1
HG03248	hifi	JAX_HiFi_HG03248_m64119_211212_061234.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	10.6	20220831_JAX_HiFi/HG03248/m64119_211212_061234/JAX_HiFi_HG03248_m64119_211212_061234.fastq.gz	1
HG03248	hifi	JAX_HiFi_HG03248_m64119_211212_061234.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	5.7	20220831_JAX_HiFi/HG03248/m64119_211212_061234/JAX_HiFi_HG03248_m64119_211212_061234.fastq.gz	1
HG03248	hifi	JAX_HiFi_HG03248_m64119_211212_061234.fastq.gz	length_N50_grt_0bp	15454.0	20220831_JAX_HiFi/HG03248/m64119_211212_061234/JAX_HiFi_HG03248_m64119_211212_061234.fastq.gz	1
HG03248	hifi	JAX_HiFi_HG03248_m64119_211212_061234.fastq.gz	total_length_grt_0bp	31929457424.0	20220831_JAX_HiFi/HG03248/m64119_211212_061234/JAX_HiFi_HG03248_m64119_211212_061234.fastq.gz	1
HG03248	hifi	JAX_HiFi_HG03248_m64119_211212_061234.fastq.gz	total_length_grt_15kbp	17115052274.0	20220831_JAX_HiFi/HG03248/m64119_211212_061234/JAX_HiFi_HG03248_m64119_211212_061234.fastq.gz	1
HG03248	hifi	JAX_HiFi_HG03248_m64119_211212_061234.fastq.gz	total_num_grt_0bp	2090672.0	20220831_JAX_HiFi/HG03248/m64119_211212_061234/JAX_HiFi_HG03248_m64119_211212_061234.fastq.gz	1
HG03248	hifi	JAX_HiFi_HG03248_m64119_211212_061234.fastq.gz	total_num_grt_15kbp	870623.0	20220831_JAX_HiFi/HG03248/m64119_211212_061234/JAX_HiFi_HG03248_m64119_211212_061234.fastq.gz	1
HG03248	hifi	all	cov_xfold_grt_0bp_at_3Gbp	42.3	full_dataset	1
HG03248	hifi	all	cov_xfold_grt_15kbp_at_3Gbp	28.8	full_dataset	1
HG03248	hifi	all	length_N50_grt_0bp	17381.0	full_dataset	1
HG03248	hifi	all	total_length_grt_0bp	127010606604.0	full_dataset	1
HG03248	hifi	all	total_length_grt_15kbp	86435215418.0	full_dataset	1
HG03248	hifi	all	total_num_grt_0bp	7499491.0	full_dataset	1
HG03248	hifi	all	total_num_grt_15kbp	4270228.0	full_dataset	1
HG03248	ont	20210630_210623_21-lee-006_PCT0053_2-E9-H9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	11.5	20211013_ONT_Rebasecalled/HG03248/20210630_210623_21-lee-006_PCT0053_2-E9-H9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03248	ont	20210630_210623_21-lee-006_PCT0053_2-E9-H9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	8.9	20211013_ONT_Rebasecalled/HG03248/20210630_210623_21-lee-006_PCT0053_2-E9-H9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03248	ont	20210630_210623_21-lee-006_PCT0053_2-E9-H9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	181420.0	20211013_ONT_Rebasecalled/HG03248/20210630_210623_21-lee-006_PCT0053_2-E9-H9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03248	ont	20210630_210623_21-lee-006_PCT0053_2-E9-H9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	218013.0	20211013_ONT_Rebasecalled/HG03248/20210630_210623_21-lee-006_PCT0053_2-E9-H9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03248	ont	20210630_210623_21-lee-006_PCT0053_2-E9-H9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	34626503940.0	20211013_ONT_Rebasecalled/HG03248/20210630_210623_21-lee-006_PCT0053_2-E9-H9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03248	ont	20210630_210623_21-lee-006_PCT0053_2-E9-H9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	26711651767.0	20211013_ONT_Rebasecalled/HG03248/20210630_210623_21-lee-006_PCT0053_2-E9-H9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03248	ont	20210630_210623_21-lee-006_PCT0053_2-E9-H9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	507143.0	20211013_ONT_Rebasecalled/HG03248/20210630_210623_21-lee-006_PCT0053_2-E9-H9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03248	ont	20210630_210623_21-lee-006_PCT0053_2-E9-H9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	132610.0	20211013_ONT_Rebasecalled/HG03248/20210630_210623_21-lee-006_PCT0053_2-E9-H9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03248	ont	20211022_211012_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	20.6	20211013_ONT_Rebasecalled/HG03248/20211022_211012_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03248	ont	20211022_211012_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	14.8	20211013_ONT_Rebasecalled/HG03248/20211022_211012_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03248	ont	20211022_211012_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	168299.0	20211013_ONT_Rebasecalled/HG03248/20211022_211012_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03248	ont	20211022_211012_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	219066.0	20211013_ONT_Rebasecalled/HG03248/20211022_211012_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03248	ont	20211022_211012_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	61744309147.0	20211013_ONT_Rebasecalled/HG03248/20211022_211012_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03248	ont	20211022_211012_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	44403431028.0	20211013_ONT_Rebasecalled/HG03248/20211022_211012_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03248	ont	20211022_211012_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	929976.0	20211013_ONT_Rebasecalled/HG03248/20211022_211012_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03248	ont	20211022_211012_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	220150.0	20211013_ONT_Rebasecalled/HG03248/20211022_211012_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03248	ont	20211102_211027_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	11.8	20211013_ONT_Rebasecalled/HG03248/20211102_211027_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03248	ont	20211102_211027_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	8.3	20211013_ONT_Rebasecalled/HG03248/20211102_211027_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03248	ont	20211102_211027_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	161308.0	20211013_ONT_Rebasecalled/HG03248/20211102_211027_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03248	ont	20211102_211027_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	212980.0	20211013_ONT_Rebasecalled/HG03248/20211102_211027_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03248	ont	20211102_211027_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	35532752106.0	20211013_ONT_Rebasecalled/HG03248/20211102_211027_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03248	ont	20211102_211027_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	24970878491.0	20211013_ONT_Rebasecalled/HG03248/20211102_211027_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03248	ont	20211102_211027_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	607159.0	20211013_ONT_Rebasecalled/HG03248/20211102_211027_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03248	ont	20211102_211027_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	126593.0	20211013_ONT_Rebasecalled/HG03248/20211102_211027_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03248	ont	all	cov_xfold_grt_0bp_at_3Gbp	44.0	full_dataset	1
HG03248	ont	all	cov_xfold_grt_100kbp_at_3Gbp	32.0	full_dataset	1
HG03248	ont	all	length_N50_grt_0bp	169977.0	full_dataset	1
HG03248	ont	all	length_N50_grt_100kbp	217157.0	full_dataset	1
HG03248	ont	all	total_length_grt_0bp	131903565193.0	full_dataset	1
HG03248	ont	all	total_length_grt_100kbp	96085961286.0	full_dataset	1
HG03248	ont	all	total_num_grt_0bp	2044278.0	full_dataset	1
HG03248	ont	all	total_num_grt_100kbp	479353.0	full_dataset	1
HG03452	hifi	all	cov_xfold_grt_0bp_at_3Gbp	33.2	full_dataset	1
HG03452	hifi	all	cov_xfold_grt_15kbp_at_3Gbp	21.6	full_dataset	1
HG03452	hifi	all	length_N50_grt_0bp	16319.0	full_dataset	1
HG03452	hifi	all	total_length_grt_0bp	99475821667.0	full_dataset	1
HG03452	hifi	all	total_length_grt_15kbp	64880710771.0	full_dataset	1
HG03452	hifi	all	total_num_grt_0bp	6152569.0	full_dataset	1
HG03452	hifi	all	total_num_grt_15kbp	3554402.0	full_dataset	1
HG03452	hifi	m64076_210126_175628.ccs.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	11.5	20210509_UW_HiFi/HG03452/m64076_210126_175628.ccs.fastq.gz	1
HG03452	hifi	m64076_210126_175628.ccs.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	7.2	20210509_UW_HiFi/HG03452/m64076_210126_175628.ccs.fastq.gz	1
HG03452	hifi	m64076_210126_175628.ccs.fastq.gz	length_N50_grt_0bp	16067.0	20210509_UW_HiFi/HG03452/m64076_210126_175628.ccs.fastq.gz	1
HG03452	hifi	m64076_210126_175628.ccs.fastq.gz	total_length_grt_0bp	34584252440.0	20210509_UW_HiFi/HG03452/m64076_210126_175628.ccs.fastq.gz	1
HG03452	hifi	m64076_210126_175628.ccs.fastq.gz	total_length_grt_15kbp	21691934841.0	20210509_UW_HiFi/HG03452/m64076_210126_175628.ccs.fastq.gz	1
HG03452	hifi	m64076_210126_175628.ccs.fastq.gz	total_num_grt_0bp	2166313.0	20210509_UW_HiFi/HG03452/m64076_210126_175628.ccs.fastq.gz	1
HG03452	hifi	m64076_210126_175628.ccs.fastq.gz	total_num_grt_15kbp	1196478.0	20210509_UW_HiFi/HG03452/m64076_210126_175628.ccs.fastq.gz	1
HG03452	hifi	m64076_210131_015832.ccs.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	10.0	20210509_UW_HiFi/HG03452/m64076_210131_015832.ccs.fastq.gz	1
HG03452	hifi	m64076_210131_015832.ccs.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	6.8	20210509_UW_HiFi/HG03452/m64076_210131_015832.ccs.fastq.gz	1
HG03452	hifi	m64076_210131_015832.ccs.fastq.gz	length_N50_grt_0bp	16642.0	20210509_UW_HiFi/HG03452/m64076_210131_015832.ccs.fastq.gz	1
HG03452	hifi	m64076_210131_015832.ccs.fastq.gz	total_length_grt_0bp	29924572733.0	20210509_UW_HiFi/HG03452/m64076_210131_015832.ccs.fastq.gz	1
HG03452	hifi	m64076_210131_015832.ccs.fastq.gz	total_length_grt_15kbp	20465974653.0	20210509_UW_HiFi/HG03452/m64076_210131_015832.ccs.fastq.gz	1
HG03452	hifi	m64076_210131_015832.ccs.fastq.gz	total_num_grt_0bp	1821511.0	20210509_UW_HiFi/HG03452/m64076_210131_015832.ccs.fastq.gz	1
HG03452	hifi	m64076_210131_015832.ccs.fastq.gz	total_num_grt_15kbp	1112965.0	20210509_UW_HiFi/HG03452/m64076_210131_015832.ccs.fastq.gz	1
HG03452	hifi	m64076_210201_082658.ccs.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	11.7	20210509_UW_HiFi/HG03452/m64076_210201_082658.ccs.fastq.gz	1
HG03452	hifi	m64076_210201_082658.ccs.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	7.6	20210509_UW_HiFi/HG03452/m64076_210201_082658.ccs.fastq.gz	1
HG03452	hifi	m64076_210201_082658.ccs.fastq.gz	length_N50_grt_0bp	16302.0	20210509_UW_HiFi/HG03452/m64076_210201_082658.ccs.fastq.gz	1
HG03452	hifi	m64076_210201_082658.ccs.fastq.gz	total_length_grt_0bp	34966996494.0	20210509_UW_HiFi/HG03452/m64076_210201_082658.ccs.fastq.gz	1
HG03452	hifi	m64076_210201_082658.ccs.fastq.gz	total_length_grt_15kbp	22722801277.0	20210509_UW_HiFi/HG03452/m64076_210201_082658.ccs.fastq.gz	1
HG03452	hifi	m64076_210201_082658.ccs.fastq.gz	total_num_grt_0bp	2164745.0	20210509_UW_HiFi/HG03452/m64076_210201_082658.ccs.fastq.gz	1
HG03452	hifi	m64076_210201_082658.ccs.fastq.gz	total_num_grt_15kbp	1244959.0	20210509_UW_HiFi/HG03452/m64076_210201_082658.ccs.fastq.gz	1
HG03452	ont	HG03452_20210908_UL_eee-prom1-2G-PAH61824_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	12.8	20230501_HGSVC_UL_ONT-UW/HG03452/HG03452_20210908_UL_eee-prom1-2G-PAH61824_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03452	ont	HG03452_20210908_UL_eee-prom1-2G-PAH61824_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	9.1	20230501_HGSVC_UL_ONT-UW/HG03452/HG03452_20210908_UL_eee-prom1-2G-PAH61824_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03452	ont	HG03452_20210908_UL_eee-prom1-2G-PAH61824_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	182024.0	20230501_HGSVC_UL_ONT-UW/HG03452/HG03452_20210908_UL_eee-prom1-2G-PAH61824_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03452	ont	HG03452_20210908_UL_eee-prom1-2G-PAH61824_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	250047.0	20230501_HGSVC_UL_ONT-UW/HG03452/HG03452_20210908_UL_eee-prom1-2G-PAH61824_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03452	ont	HG03452_20210908_UL_eee-prom1-2G-PAH61824_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	38455402495.0	20230501_HGSVC_UL_ONT-UW/HG03452/HG03452_20210908_UL_eee-prom1-2G-PAH61824_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03452	ont	HG03452_20210908_UL_eee-prom1-2G-PAH61824_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	27397926622.0	20230501_HGSVC_UL_ONT-UW/HG03452/HG03452_20210908_UL_eee-prom1-2G-PAH61824_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03452	ont	HG03452_20210908_UL_eee-prom1-2G-PAH61824_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	852475.0	20230501_HGSVC_UL_ONT-UW/HG03452/HG03452_20210908_UL_eee-prom1-2G-PAH61824_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03452	ont	HG03452_20210908_UL_eee-prom1-2G-PAH61824_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	122564.0	20230501_HGSVC_UL_ONT-UW/HG03452/HG03452_20210908_UL_eee-prom1-2G-PAH61824_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03452	ont	HG03452_20210908_UL_eee-prom1-2H-PAH74171_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	4.2	20230501_HGSVC_UL_ONT-UW/HG03452/HG03452_20210908_UL_eee-prom1-2H-PAH74171_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03452	ont	HG03452_20210908_UL_eee-prom1-2H-PAH74171_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	3.0	20230501_HGSVC_UL_ONT-UW/HG03452/HG03452_20210908_UL_eee-prom1-2H-PAH74171_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03452	ont	HG03452_20210908_UL_eee-prom1-2H-PAH74171_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	186475.0	20230501_HGSVC_UL_ONT-UW/HG03452/HG03452_20210908_UL_eee-prom1-2H-PAH74171_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03452	ont	HG03452_20210908_UL_eee-prom1-2H-PAH74171_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	257884.0	20230501_HGSVC_UL_ONT-UW/HG03452/HG03452_20210908_UL_eee-prom1-2H-PAH74171_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03452	ont	HG03452_20210908_UL_eee-prom1-2H-PAH74171_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	12710154905.0	20230501_HGSVC_UL_ONT-UW/HG03452/HG03452_20210908_UL_eee-prom1-2H-PAH74171_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03452	ont	HG03452_20210908_UL_eee-prom1-2H-PAH74171_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	9053916895.0	20230501_HGSVC_UL_ONT-UW/HG03452/HG03452_20210908_UL_eee-prom1-2H-PAH74171_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03452	ont	HG03452_20210908_UL_eee-prom1-2H-PAH74171_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	397211.0	20230501_HGSVC_UL_ONT-UW/HG03452/HG03452_20210908_UL_eee-prom1-2H-PAH74171_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03452	ont	HG03452_20210908_UL_eee-prom1-2H-PAH74171_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	39098.0	20230501_HGSVC_UL_ONT-UW/HG03452/HG03452_20210908_UL_eee-prom1-2H-PAH74171_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03452	ont	HG03452_20210913_UL_eee-prom1-1B-PAH61824_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	1.8	20230501_HGSVC_UL_ONT-UW/HG03452/HG03452_20210913_UL_eee-prom1-1B-PAH61824_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03452	ont	HG03452_20210913_UL_eee-prom1-1B-PAH61824_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	1.2	20230501_HGSVC_UL_ONT-UW/HG03452/HG03452_20210913_UL_eee-prom1-1B-PAH61824_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03452	ont	HG03452_20210913_UL_eee-prom1-1B-PAH61824_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	137199.0	20230501_HGSVC_UL_ONT-UW/HG03452/HG03452_20210913_UL_eee-prom1-1B-PAH61824_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03452	ont	HG03452_20210913_UL_eee-prom1-1B-PAH61824_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	191951.0	20230501_HGSVC_UL_ONT-UW/HG03452/HG03452_20210913_UL_eee-prom1-1B-PAH61824_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03452	ont	HG03452_20210913_UL_eee-prom1-1B-PAH61824_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	5548633030.0	20230501_HGSVC_UL_ONT-UW/HG03452/HG03452_20210913_UL_eee-prom1-1B-PAH61824_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03452	ont	HG03452_20210913_UL_eee-prom1-1B-PAH61824_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	3599290716.0	20230501_HGSVC_UL_ONT-UW/HG03452/HG03452_20210913_UL_eee-prom1-1B-PAH61824_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03452	ont	HG03452_20210913_UL_eee-prom1-1B-PAH61824_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	79162.0	20230501_HGSVC_UL_ONT-UW/HG03452/HG03452_20210913_UL_eee-prom1-1B-PAH61824_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03452	ont	HG03452_20210913_UL_eee-prom1-1B-PAH61824_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	19623.0	20230501_HGSVC_UL_ONT-UW/HG03452/HG03452_20210913_UL_eee-prom1-1B-PAH61824_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03452	ont	HG03452_20210913_UL_eee-prom1-1C-PAH74171_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	0.1	20230501_HGSVC_UL_ONT-UW/HG03452/HG03452_20210913_UL_eee-prom1-1C-PAH74171_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03452	ont	HG03452_20210913_UL_eee-prom1-1C-PAH74171_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	0.0	20230501_HGSVC_UL_ONT-UW/HG03452/HG03452_20210913_UL_eee-prom1-1C-PAH74171_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03452	ont	HG03452_20210913_UL_eee-prom1-1C-PAH74171_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	122183.0	20230501_HGSVC_UL_ONT-UW/HG03452/HG03452_20210913_UL_eee-prom1-1C-PAH74171_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03452	ont	HG03452_20210913_UL_eee-prom1-1C-PAH74171_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	176455.0	20230501_HGSVC_UL_ONT-UW/HG03452/HG03452_20210913_UL_eee-prom1-1C-PAH74171_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03452	ont	HG03452_20210913_UL_eee-prom1-1C-PAH74171_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	229712118.0	20230501_HGSVC_UL_ONT-UW/HG03452/HG03452_20210913_UL_eee-prom1-1C-PAH74171_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03452	ont	HG03452_20210913_UL_eee-prom1-1C-PAH74171_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	137271488.0	20230501_HGSVC_UL_ONT-UW/HG03452/HG03452_20210913_UL_eee-prom1-1C-PAH74171_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03452	ont	HG03452_20210913_UL_eee-prom1-1C-PAH74171_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	8787.0	20230501_HGSVC_UL_ONT-UW/HG03452/HG03452_20210913_UL_eee-prom1-1C-PAH74171_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03452	ont	HG03452_20210913_UL_eee-prom1-1C-PAH74171_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	799.0	20230501_HGSVC_UL_ONT-UW/HG03452/HG03452_20210913_UL_eee-prom1-1C-PAH74171_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03452	ont	HG03452_20210915_UL_eee-prom1-3C-PAH79890_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	0.0	20230501_HGSVC_UL_ONT-UW/HG03452/HG03452_20210915_UL_eee-prom1-3C-PAH79890_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03452	ont	HG03452_20210915_UL_eee-prom1-3C-PAH79890_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	0.0	20230501_HGSVC_UL_ONT-UW/HG03452/HG03452_20210915_UL_eee-prom1-3C-PAH79890_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG03452	ont	HG03452_20210915_UL_eee-prom1-3C-PAH79890_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	142789.0	20230501_HGSVC_UL_ONT-UW/HG03452/HG03452_20210915_UL_eee-prom1-3C-PAH79890_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
